epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1667660910,11/05/2022 15:08:30 +00:00,5,40.4305,-79.9261,15217,"Acrid, sulphuric",Nose & lungs burn,
1667660914,11/05/2022 15:08:34 +00:00,2,40.4433,-79.9126,15217,SO2,,
1667660993,11/05/2022 15:09:53 +00:00,4,40.4484,-79.9314,15232,,,
1667661418,11/05/2022 15:16:58 +00:00,4,40.4201,-79.9013,15218,Ah the gentle breeze of sulfur ,,
1667662801,11/05/2022 15:40:01 +00:00,3,40.428,-79.8839,15218,"Some industrial, some exhaust like emissions. Windy",,
1667672907,11/05/2022 18:28:27 +00:00,4,40.3747,-79.9784,15227,"Metallic, smoky ","Metallic taste, a little short of breath",
1667674204,11/05/2022 18:50:04 +00:00,5,40.5123,-80.1049,15202,Smells like turpentine or some kind of solvent ,Headache,Wind is blowing hard across Neville Island and into Emsworth
1667674319,11/05/2022 18:51:59 +00:00,5,40.3659,-79.8623,15122,"Uh oh, US Steel workers are having a bad yeast infection flareup on the job again. Poor babies.",,
1667675379,11/05/2022 19:09:39 +00:00,4,40.4081,-79.8676,15104,Metallic,,
1667684290,11/05/2022 21:38:10 +00:00,4,40.4279,-79.9238,15217,Defund US Steel,This is n*sty. Duck this sh*t. ,
1667685749,11/05/2022 22:02:29 +00:00,3,40.4336,-79.9251,15217,Industrial,breathing irritation,
1667687261,11/05/2022 22:27:41 +00:00,3,40.4576,-79.9462,15224,"Sulfur, industrial","Eye irritation, sinus irritation",
1667687306,11/05/2022 22:28:26 +00:00,4,40.4528,-79.9586,15219,,,
1667692317,11/05/2022 23:51:57 +00:00,4,40.4323,-79.9148,15217,Like sh*t industrial ,Why on such a beautiful day we can’t leave the windows open without poisoning our loved ones!! ,
1667694031,11/06/2022 00:20:31 +00:00,3,40.4352,-79.9106,15217,Industrial,,
1667694769,11/06/2022 00:32:49 +00:00,5,40.6592,-79.7471,15065,,,
1667695916,11/06/2022 00:51:56 +00:00,4,40.4345,-79.8796,15221,Industrial ,,
1667713615,11/06/2022 05:46:55 +00:00,5,40.3655,-79.8601,15122,Smells like US Steel workers fell asleep with their tampons in again.,,
1667720613,11/06/2022 07:43:33 +00:00,4,40.433,-79.8842,15218,Industrial ,,
1667723654,11/06/2022 08:34:14 +00:00,1,40.4507,-80.2474,15126,,,
1667750932,11/06/2022 16:08:52 +00:00,3,40.3527,-79.8842,15034,,,
1667755260,11/06/2022 17:21:00 +00:00,3,40.4484,-79.8039,15235,Burning wood and garbage,,
1667763691,11/06/2022 19:41:31 +00:00,3,40.3758,-79.7965,15137,Mill,Nausea. Tired of the air smelling like sh*t. STOP KILLING US. PLEASE. ,
1667765333,11/06/2022 20:08:53 +00:00,3,40.3693,-80.0844,15243,Smoky grill,,
1667779228,11/07/2022 00:00:28 +00:00,1,40.4733,-80.0507,15136,,,
1667780927,11/07/2022 00:28:47 +00:00,4,40.4837,-80.0486,15212,,,
1667784007,11/07/2022 01:20:07 +00:00,4,40.4853,-80.0491,15212,,,
1667787835,11/07/2022 02:23:55 +00:00,5,40.2609,-79.9228,15025,,,
1667788961,11/07/2022 02:42:41 +00:00,4,40.425,-79.8803,15218,Burning plastic,Nausea ,
1667789542,11/07/2022 02:52:22 +00:00,4,40.4833,-80.0475,15212,,,
1667795639,11/07/2022 04:33:59 +00:00,4,40.3887,-80.0421,15216,Woodsmoke ,Can’t have open windows because of selfish people with d*mn firepits!!!!!!!,
1667796231,11/07/2022 04:43:51 +00:00,4,40.389,-80.0411,15216,Woodsmoke ,Selfish fire pit people,
1667796773,11/07/2022 04:52:53 +00:00,4,40.3876,-80.0421,15216,Woodsmoke ,Irritation,
1667810017,11/07/2022 08:33:37 +00:00,3,40.3277,-79.8873,15045,Gassy. The flares  are sooo noisy cant sleep,Headache,Why are they allowed to burn those flares
1667817192,11/07/2022 10:33:12 +00:00,3,40.391,-79.9952,15210,Burned popcorn,,
1667822060,11/07/2022 11:54:20 +00:00,3,40.4325,-79.8843,15218,Exhaust,,
1667822358,11/07/2022 11:59:18 +00:00,4,40.458,-79.9803,15222,Diesel fumes,Headache,
1667824158,11/07/2022 12:29:18 +00:00,5,40.3307,-79.8654,15133,Industrial burning ,Sinus irritation ,
1667824256,11/07/2022 12:30:56 +00:00,5,40.3278,-79.884,15045,Gas sulphur,Headache. Cough. Burning in nose,
1667825412,11/07/2022 12:50:12 +00:00,4,40.4163,-80.0117,15226,Straight up f*c*s,Upset ,
1667826563,11/07/2022 13:09:23 +00:00,4,40.4764,-79.958,15201,,,
1667827212,11/07/2022 13:20:12 +00:00,1,40.4263,-79.883,15218,,,
1667827268,11/07/2022 13:21:08 +00:00,3,40.4846,-80.0496,15212,,,
1667827464,11/07/2022 13:24:24 +00:00,1,40.4719,-80.0508,15136,,,
1667830405,11/07/2022 14:13:25 +00:00,4,40.3439,-79.8755,15133,,,
1667836470,11/07/2022 15:54:30 +00:00,2,40.4238,-79.9369,15217,,,
1667838761,11/07/2022 16:32:41 +00:00,4,40.4856,-80.0488,15212,,,
1667840946,11/07/2022 17:09:06 +00:00,4,40.4773,-79.9546,15201,Industrial,,
1667842241,11/07/2022 17:30:41 +00:00,5,40.4268,-79.9213,15217,Rich Fitzgerald,,
1667842749,11/07/2022 17:39:09 +00:00,3,40.4886,-79.9227,15206,Rich Fitzgerald,"Headache, tension, pain, anxiety,",
1667847218,11/07/2022 18:53:38 +00:00,1,40.4484,-80.2466,15126,,,No smell
1667854862,11/07/2022 21:01:02 +00:00,1,40.4293,-79.9094,15217,,,
1667858805,11/07/2022 22:06:45 +00:00,4,40.4772,-79.9592,15201,"Metallic, burning ",,
1667867048,11/08/2022 00:24:08 +00:00,5,40.4857,-80.0467,15212,,,HERE WE GO AGAIN! 
1667869984,11/08/2022 01:13:04 +00:00,3,40.2959,-79.8728,15025,,,
1667875736,11/08/2022 02:48:56 +00:00,1,40.3928,-79.9932,15210,,,
1667913327,11/08/2022 13:15:27 +00:00,3,40.4583,-79.9082,15206,Rotten eggs,,
1667927145,11/08/2022 17:05:45 +00:00,3,40.2604,-79.9226,15025,,,
1667932723,11/08/2022 18:38:43 +00:00,3,40.2979,-79.8838,15025,"Rotten eggs, cooking sewage","Sneezing, runny eyes, eye twitching",My great niece has a terrible cough and mucus
1667935158,11/08/2022 19:19:18 +00:00,4,40.4624,-79.934,15206,Burning petroleum? ,"Asthma, sore throat, cough",
1667941806,11/08/2022 21:10:06 +00:00,2,40.4835,-80.0465,15212,,,
1667958667,11/09/2022 01:51:07 +00:00,5,40.3803,-79.8903,15122,Toxic,,
1667958814,11/09/2022 01:53:34 +00:00,2,40.4844,-79.9464,15201,,,
1667961335,11/09/2022 02:35:35 +00:00,4,40.3902,-79.869,15122,"Rotten eggs, sulfur",,Sulfur Dioxide smell
1667962979,11/09/2022 03:02:59 +00:00,4,40.4338,-79.7568,15146,Burning plastic,Headache,
1667964653,11/09/2022 03:30:53 +00:00,3,40.3618,-79.9692,15227,,,
1667988816,11/09/2022 10:13:36 +00:00,4,40.2991,-80.0553,15102,Industrial,,
1667991486,11/09/2022 10:58:06 +00:00,5,40.3009,-80.0605,15102,Industrial ,Another morning of not being able to breathe outside ,
1667993238,11/09/2022 11:27:18 +00:00,2,40.4723,-80.0522,15136,Woodish,,
1667997248,11/09/2022 12:34:08 +00:00,5,40.4474,-79.914,15217,US Steel,,
1667998100,11/09/2022 12:48:20 +00:00,5,40.3013,-80.0614,15102,Horrible stench from coke ovens. They know. ,Choking on mucus. Baby turning blue! Back to ER,Please shut down the polluters 
1667999453,11/09/2022 13:10:53 +00:00,3,40.3125,-79.9616,15025,Industrial,Sulfur smell,
1668000973,11/09/2022 13:36:13 +00:00,2,40.4205,-79.9228,15217,asphalt,,
1668000996,11/09/2022 13:36:36 +00:00,5,40.324,-80.0504,15102,"Industrial, almost smells like exhaust very strong ",Hard to breathe outside,
1668002943,11/09/2022 14:09:03 +00:00,5,40.4495,-79.9149,15206,"Industrial, acrid","Nauseating, asthma symptoms",
1668005755,11/09/2022 14:55:55 +00:00,5,40.4031,-79.9823,15210,Industrial,,
1668006559,11/09/2022 15:09:19 +00:00,4,40.4247,-79.9376,15217,Chemical ,Irritation ,Some roadwork on Greenfield Ave; smells like an aerosol paint factory 
1668006611,11/09/2022 15:10:11 +00:00,5,40.4019,-79.9834,15210,Industrial,,
1668006626,11/09/2022 15:10:26 +00:00,3,40.4858,-80.0494,15212,,,
1668009121,11/09/2022 15:52:01 +00:00,3,40.4388,-79.9768,15219,,,
1668009845,11/09/2022 16:04:05 +00:00,3,40.4491,-79.8021,15235,Woodsmoke and garbage burning,,
1668010308,11/09/2022 16:11:48 +00:00,5,40.6609,-79.7451,15065,Raw sewage,"Headache,nausea ",
1668010811,11/09/2022 16:20:11 +00:00,3,40.4202,-80.0107,15211,Industrial ,,
1668012044,11/09/2022 16:40:44 +00:00,5,40.4559,-80.0059,15212,Jetfuel from Allegheny General Hospital Helicopter ,Difficulty Breathing ,AHN helicopters 
1668019335,11/09/2022 18:42:15 +00:00,3,40.4435,-79.962,15213,Industrial ,,
1668024246,11/09/2022 20:04:06 +00:00,3,40.3768,-79.9744,15227,Industrial. Chemical. ,,
1668024797,11/09/2022 20:13:17 +00:00,2,40.3901,-80.0422,15216,Burning,,
1668024864,11/09/2022 20:14:24 +00:00,3,40.468,-79.9987,15212,,,
1668027946,11/09/2022 21:05:46 +00:00,1,40.3051,-80.048,15102,,,
1668030854,11/09/2022 21:54:14 +00:00,5,40.3678,-79.9303,15122,Rotten eggs or sulfur,,It hit very suddenly and strongly driving through this area. 
1668033190,11/09/2022 22:33:10 +00:00,3,40.4336,-80.0712,15205,,,
1668033765,11/09/2022 22:42:45 +00:00,5,40.4521,-79.9434,15213,,,
1668033878,11/09/2022 22:44:38 +00:00,2,40.3482,-79.9906,15236,Burning leaves,,
1668035660,11/09/2022 23:14:20 +00:00,4,40.3968,-80.0421,15216,Like strong exhaust or like an airplane ,,
1668035922,11/09/2022 23:18:42 +00:00,3,40.3945,-80.0401,15216,Like Airplane Exhaust,,
1668038244,11/09/2022 23:57:24 +00:00,1,40.4337,-80.0857,15205,,,
1668046967,11/10/2022 02:22:47 +00:00,4,40.4846,-80.048,15212,,,
1668052309,11/10/2022 03:51:49 +00:00,4,40.4314,-79.8858,15218,Hydrogen sulfide,,
1668063637,11/10/2022 07:00:37 +00:00,5,40.3466,-79.8929,15034,Industrial,"Scratchy SCRATCHY throat, fussy baby, windows closed but smell inside. SHUT DOWN US STEEL FOR THE HEALTH OF EVERYONE LIVING IN THE MON VALLEY.",
1668065525,11/10/2022 07:32:05 +00:00,3,40.426,-79.9317,15217,rotten eggs,"tight chest, caused slight asthma flare up",has lasted for about four hours now
1668068328,11/10/2022 08:18:48 +00:00,4,40.351,-79.9082,15122,Sulfuric / Industrial / rotten eggs,Headache / Insomnia ,
1668071560,11/10/2022 09:12:40 +00:00,4,40.4282,-79.8989,15218,Sulfur,,
1668072997,11/10/2022 09:36:37 +00:00,5,40.3265,-79.8841,15045,Rotten eggs ,Can’t breathe ,
1668073048,11/10/2022 09:37:28 +00:00,4,40.4086,-79.9382,15207,Early morning stink of industry ,,Rich Fitzgerald eats worms 
1668074168,11/10/2022 09:56:08 +00:00,4,40.4513,-79.9334,15232,sulfur,asthma flare,
1668074658,11/10/2022 10:04:18 +00:00,4,40.422,-79.8973,15218,sulfur,headache,
1668075318,11/10/2022 10:15:18 +00:00,5,40.3363,-79.9347,15122,Horrible industrial ,Headache- nose burning ,I can’t smell it inside the house with the windows closed 
1668076706,11/10/2022 10:38:26 +00:00,5,40.4884,-79.9232,15206,,"Woke from a deep sleep, intense headache, irritated burning eyes, irritated nose, irritated throat, mild nausea, anxiety, tachycardia",
1668078215,11/10/2022 11:03:35 +00:00,4,40.4234,-79.8779,15218,,,
1668078867,11/10/2022 11:14:27 +00:00,4,40.4357,-79.8871,15218,Rotten eggs,,
1668079278,11/10/2022 11:21:18 +00:00,5,40.3461,-79.8931,15034,Acrid. Industrial. ,Scratchy throat. Irritated eyes. 6 week old kid is very irritated by these symptoms. ,"Thanks US Steel for poisoning the air and making life for my 6 week old son difficult. 
Thank you Allegheny County Health Dept for not having the backbone or teeth to enforce policy and change so that us Mon valley residents can wake up to this sh*t every morning. Thank you both for the future lung cancer, asthma and other respiratory issues. Glad you could make money and ignore our health. "
1668079543,11/10/2022 11:25:43 +00:00,3,40.4357,-79.8872,15218,Industrial exhaust ,,
1668080318,11/10/2022 11:38:38 +00:00,4,40.4556,-79.9118,15208,,,
1668080753,11/10/2022 11:45:53 +00:00,4,40.4265,-79.8847,15218,,,
1668080889,11/10/2022 11:48:09 +00:00,5,40.4897,-80.0189,15214,Chemicals,Headache,Every single day the air in Pittsburgh stinks. It is seriously making me think I am going to have to pull up my roots here and move for my family’s health. 
1668080939,11/10/2022 11:48:59 +00:00,4,40.3545,-79.8927,15034,Smells like Burning tires covered in sulphuric acid,Itchy throat,
1668081070,11/10/2022 11:51:10 +00:00,5,40.4471,-79.9077,15208,,,
1668081287,11/10/2022 11:54:47 +00:00,5,40.4399,-79.9161,15217,"Industrial, sulfur ","Sore throat, headache",
1668081328,11/10/2022 11:55:28 +00:00,5,40.4079,-79.9305,15207,Smells like US Steel workers are butthurt about the election results.,,
1668082115,11/10/2022 12:08:35 +00:00,5,40.4723,-79.9162,15206,US Steel coke works,"Congestion, nausea, insomnia ",Horrible smell permeating the house. Woke me up in the middle of the night. This is literally and figuratively exhausting 
1668082215,11/10/2022 12:10:15 +00:00,5,40.4705,-79.9144,15206,Sulfur and pollution,"Nose and throat irritation, trouble breathing",The health department sucks and polluters are ruining our health.
1668082257,11/10/2022 12:10:57 +00:00,4,40.4399,-79.8931,15221,Sulfur,,
1668082456,11/10/2022 12:14:16 +00:00,3,40.3441,-79.8754,15133,,,
1668082618,11/10/2022 12:16:58 +00:00,4,40.3356,-79.9322,15122,Industrial/rotten eggs,,I know it’s bad when I can smell it inside the house
1668082989,11/10/2022 12:23:09 +00:00,3,40.4143,-79.9349,15207,Industrial ,,
1668083046,11/10/2022 12:24:06 +00:00,3,40.353,-79.9168,15122,Metallic ,Burn nose,
1668083081,11/10/2022 12:24:41 +00:00,5,40.3033,-79.9075,15025,Clairton Coke Works toxic sulfur gases ,Difficulty breathing ,Absolutely putrid 
1668083587,11/10/2022 12:33:07 +00:00,4,40.4298,-79.9166,15217,,,
1668083814,11/10/2022 12:36:54 +00:00,3,40.5354,-80.0458,15237,Industrial ,,
1668083887,11/10/2022 12:38:07 +00:00,3,40.4192,-79.9445,15207,"Industrial, sulfurous",,
1668084301,11/10/2022 12:45:01 +00:00,5,40.4521,-79.9101,15208,,,
1668084449,11/10/2022 12:47:29 +00:00,4,40.4518,-79.9039,15208,"Industrial, hydrogen sulfide, cancer",,
1668084565,11/10/2022 12:49:25 +00:00,4,40.426,-79.8847,15218,Sulfur ,,
1668084588,11/10/2022 12:49:48 +00:00,4,40.4505,-79.9057,15208,Industrial/acrid,Difficulty breathinh,Shame on US Steel! This is intolerable 
1668084591,11/10/2022 12:49:51 +00:00,4,40.437,-79.9179,15217,Industrial,Cannot sleep,
1668084596,11/10/2022 12:49:56 +00:00,5,40.4341,-79.9316,15217,Industrial ,,
1668084602,11/10/2022 12:50:02 +00:00,5,40.439,-79.8929,15221,,,
1668084674,11/10/2022 12:51:14 +00:00,4,40.431,-79.893,15218,Sour and industrial ,Chest pain ,Could smell inside 
1668084745,11/10/2022 12:52:25 +00:00,5,40.4294,-79.8863,15218,Hydrogen sulfide,,
1668084762,11/10/2022 12:52:42 +00:00,4,40.4345,-79.9115,15217,Sulfur,,
1668084782,11/10/2022 12:53:02 +00:00,4,40.4474,-79.9066,15208,rotten eggs; sulfur ,,
1668084957,11/10/2022 12:55:57 +00:00,3,40.4173,-79.892,15218,,,
1668085097,11/10/2022 12:58:17 +00:00,5,40.4409,-79.8916,15221,Rubber sulfur,Woke up to the smell indoors,I don't know why but lately I've been able to smell it inside my house pretty frequently
1668085110,11/10/2022 12:58:30 +00:00,4,40.4366,-79.922,15217,Rotten eggs,"Headache, watery eyes ",
1668085326,11/10/2022 13:02:06 +00:00,5,40.4382,-79.9213,15217,"Rotten eggs, industrial",Woke me up in the middle of the night,
1668086481,11/10/2022 13:21:21 +00:00,5,40.4445,-79.9329,15217,Sulfurous coke works plus toxic two-stroke leaf blower exhaust,Throat and nose irritation,Two stroke engines and Clairton coke are the worst sources of pollution. Both must be stopped.
1668086651,11/10/2022 13:24:11 +00:00,3,40.4455,-79.9593,15213,Industrial ,,
1668086829,11/10/2022 13:27:09 +00:00,5,40.4403,-79.882,15221,Industrial stench woke me up in the middle of the night,,The smell was strong enough to wake me up even with all the windows closed and two air purifiers running inside.
1668086878,11/10/2022 13:27:58 +00:00,5,40.4202,-79.9399,15217,,,
1668086954,11/10/2022 13:29:14 +00:00,4,40.4435,-79.8899,15221,AWFUL. industrial,"headache, sinus problems",i love this city but will leave if this continues
1668087392,11/10/2022 13:36:32 +00:00,4,40.4394,-79.9165,15217,Industrial,Eyes watering,
1668087519,11/10/2022 13:38:39 +00:00,4,40.4734,-79.9273,15206,Sauerkraut! ,Sinus,
1668087578,11/10/2022 13:39:38 +00:00,4,40.4301,-79.8948,15218,Industrial ,,
1668087616,11/10/2022 13:40:16 +00:00,4,40.436,-79.9078,15217,Sulphur,,
1668087724,11/10/2022 13:42:04 +00:00,3,40.4724,-79.9265,15206,Sulfurish,,
1668088122,11/10/2022 13:48:42 +00:00,5,40.4308,-79.8905,15218,,,
1668088212,11/10/2022 13:50:12 +00:00,3,40.4391,-79.8922,15221,Rotten,Rotten ,
1668088479,11/10/2022 13:54:39 +00:00,3,40.444,-79.9491,15213,,,
1668088670,11/10/2022 13:57:50 +00:00,5,40.4217,-79.9078,15218,Us steel ,,
1668088689,11/10/2022 13:58:09 +00:00,4,40.4211,-79.9191,15217,,,
1668088856,11/10/2022 14:00:56 +00:00,3,40.4579,-79.9087,15206,Eggs,,
1668089402,11/10/2022 14:10:02 +00:00,5,40.5169,-80.1648,15108,Pungent chemical,Dry throat and nose,
1668089485,11/10/2022 14:11:25 +00:00,4,40.4101,-79.9331,15207,Smells strongly like asphalt,,
1668089500,11/10/2022 14:11:40 +00:00,5,40.4405,-79.9363,15217,Industrial,Burning sinus,
1668089549,11/10/2022 14:12:29 +00:00,4,40.4301,-79.916,15217,"Industrial, sulphur ",,
1668090375,11/10/2022 14:26:15 +00:00,2,40.5718,-79.9962,15101,,,
1668090745,11/10/2022 14:32:25 +00:00,4,40.4489,-79.9512,15213,Burning rubber,Sure throat,
1668090856,11/10/2022 14:34:16 +00:00,4,40.4322,-79.9295,15217,Sulphur ,,
1668091064,11/10/2022 14:37:44 +00:00,2,40.4494,-79.9143,15208,industrial sulfur smell,,
1668091127,11/10/2022 14:38:47 +00:00,5,40.4259,-79.9152,15217,,,
1668091567,11/10/2022 14:46:07 +00:00,3,40.4478,-79.8031,15235,Wood and garbage burning smell,,
1668091583,11/10/2022 14:46:23 +00:00,3,40.4449,-79.9147,15217,SO2,,
1668092207,11/10/2022 14:56:47 +00:00,4,40.4514,-79.9369,15232,SO2. Even stronger in Shadyside than SQ Hill,,
1668092249,11/10/2022 14:57:29 +00:00,4,40.4261,-79.9442,15207,Like a chemical spill,,
1668092289,11/10/2022 14:58:09 +00:00,4,40.443,-79.9382,15217,Like tires slight woodsmoke and sulphur,"Anger, worry, nose lung irritation",Come on!!!!!!
1668092399,11/10/2022 14:59:59 +00:00,4,40.4545,-79.9268,15232,,,
1668092748,11/10/2022 15:05:48 +00:00,4,40.4221,-79.9236,15217,"Acrid sulfur coal smell. From US Steel, most likely. Intolerable. A beautiful morning ruined!",,
1668093392,11/10/2022 15:16:32 +00:00,5,40.4348,-79.8808,15221,Industrial ,"Sore throat, eye irritation ",
1668093798,11/10/2022 15:23:18 +00:00,3,40.4805,-79.9468,15201,Clairton funk,,
1668094218,11/10/2022 15:30:18 +00:00,4,40.4375,-79.892,15221,Orc smoke,Disgust,
1668094311,11/10/2022 15:31:51 +00:00,5,40.4787,-79.9248,15206,"Industrial, sulfur","Very congested, coughing, short of breath",
1668094340,11/10/2022 15:32:20 +00:00,4,40.4431,-79.8619,15221,Rotten Eggs. ,Sneezing. ,
1668094448,11/10/2022 15:34:08 +00:00,5,40.4841,-80.0493,15212,,,
1668094959,11/10/2022 15:42:39 +00:00,5,40.3522,-79.8857,15034,Rotten egg,Burning nostrils ,
1668097163,11/10/2022 16:19:23 +00:00,3,40.4281,-79.8841,15218,Acrid burnt coal carring through. ,,
1668099109,11/10/2022 16:51:49 +00:00,5,40.4499,-79.8895,15208,,,
1668099634,11/10/2022 17:00:34 +00:00,1,40.474,-80.0519,15136,,,
1668099671,11/10/2022 17:01:11 +00:00,4,40.4249,-79.8688,15221,,,
1668100034,11/10/2022 17:07:14 +00:00,5,40.3446,-79.8743,15133,Industrial,Headache ,
1668100166,11/10/2022 17:09:26 +00:00,5,40.485,-80.0477,15212,,,ACHD-WE CONTINUE TO REPORT BECAUSE OF HOW POORLY BREATHING OUR AIR-MAKES US FEEL! AS A HEALTH DEPARTMENT-PROTECT US FROM INDUSTRIAL POLLUTION! STOP PROTECTING INDUSTRY-STOP PLAYING POLITICS WITH OUR HEALTH! #CHILDRENCOUNT 
1668100261,11/10/2022 17:11:01 +00:00,4,40.4287,-79.9151,15217,Industrial ,,
1668101094,11/10/2022 17:24:54 +00:00,5,40.4552,-80.0201,15233,Chemicals are freedom,,
1668101543,11/10/2022 17:32:23 +00:00,1,40.3926,-79.9934,15210,,,
1668103231,11/10/2022 18:00:31 +00:00,3,40.4243,-79.937,15217,,,
1668103248,11/10/2022 18:00:48 +00:00,3,40.4419,-79.8374,15235,,,
1668103813,11/10/2022 18:10:13 +00:00,1,40.3823,-80.0651,15243,,,
1668104835,11/10/2022 18:27:15 +00:00,3,40.431,-79.8912,15218,Sewer,,
1668108357,11/10/2022 19:25:57 +00:00,4,40.3648,-79.863,15122,Stupid f*ck*ng mill. ,Nausea. I love trying to go out for a walk and enjoy the day and get blessed with lung cancer. ,
1668109465,11/10/2022 19:44:25 +00:00,5,40.4832,-80.0252,15212,,,
1668112494,11/10/2022 20:34:54 +00:00,5,40.4087,-79.9279,15207,US Steel workers' chastity cages must be pinching really bad today making it tough for them to focus on the job. Poor babies.,,
1668113404,11/10/2022 20:50:04 +00:00,4,40.4439,-79.9137,15217,Sulf. dioxide. It was bad this morning and now it's starting up again this afternoon. ,,
1668113846,11/10/2022 20:57:26 +00:00,4,40.3985,-79.862,15104,,,
1668116723,11/10/2022 21:45:23 +00:00,1,40.3048,-80.0463,15102,,,
1668117007,11/10/2022 21:50:07 +00:00,1,40.305,-80.0454,15102,,,
1668117312,11/10/2022 21:55:12 +00:00,5,40.4892,-79.9241,15206,,I have the most incredible headache and my eyes won't stop watering and burning.,
